Páratartalom [%]	D1	D2	D3	D4	D5	D6	D7	D8	L1	L2	L3	L4	L5	L6	L7	L8	Méretszám	Idő különbség [perc]	Megerősített?
56	1	1	3	0	532	2336	323	0	2336	532	323	3	1	1	0	0	3196	13,2	1
56	0	0	446	2450	274	27	0	0	2450	446	274	27	0	0	0	0	3197	7,1	1
56	687	2475	1056	9	81	30	9	6	2475	1056	687	81	30	9	9	6	4353	1,5	1
56	0	0	555	3762	1561	70	0	0	3762	1561	555	70	0	0	0	0	5948	3,2	1
56	2	0	0	626	2119	143	0	0	2119	626	143	2	0	0	0	0	2890	33,5	1
54	2	0	0	2202	0	2	4	6	2202	6	4	2	2	0	0	0	2216	182,6	1
55	0	163	2824	289	0	0	0	0	2824	289	163	0	0	0	0	0	3276	372,4	1
54	184	508	941	1384	2424	1521	836	295	2424	1521	1384	941	836	508	295	184	8093	3,2	0
54	1361	1632	2154	1030	685	256	190	58	2154	1632	1361	1030	685	256	190	58	7366	267	0
58	0	668	2330	5	0	0	0	0	2330	668	5	0	0	0	0	0	3003	51,5	1
56	822	964	1571	1645	1678	1591	2062	1863	2062	1863	1678	1645	1591	1571	964	822	12196	1	0
56	649	756	1374	1670	2020	1651	1372	909	2020	1670	1651	1374	1372	909	756	649	10401	7,2	0
53	1052	1239	1199	1124	1077	1003	873	785	1239	1199	1124	1077	1052	1003	873	785	8352	19,1	0
57	617	728	1340	1579	1859	1166	933	569	1859	1579	1340	1166	933	728	617	569	8791	3,9	0
57	1003	1093	1835	2050	2130	1596	1593	1156	2130	2050	1835	1596	1593	1156	1093	1003	12456	7,7	0
57	851	950	1718	1991	2350	1576	1332	817	2350	1991	1718	1576	1332	950	851	817	11585	2	0
53	0	0	0	3374	0	0	0	0	3374	0	0	0	0	0	0	0	3374	46,1	1
57	648	697	1135	1517	1443	969	1055	740	1517	1443	1135	1055	969	740	697	648	8204	1,1	0
57	885	980	1772	2059	2203	1319	1144	724	2203	2059	1772	1319	1144	980	885	724	11086	6,1	0
58	814	905	1861	2162	1441	1113	998	649	2162	1861	1441	1113	998	905	814	649	9943	4,3	0
58	511	696	1223	795	592	421	370	229	1223	795	696	592	511	421	370	229	4837	3,1	0
58	651	694	1400	1240	906	776	693	437	1400	1240	906	776	694	693	651	437	6797	6	0
59	236	379	1576	1066	224	0	0	0	1576	1066	379	236	224	0	0	0	3481	10,1	0
59	1246	1552	2861	2250	2077	1672	1653	1024	2861	2250	2077	1672	1653	1552	1246	1024	14335	11,2	0
60	790	885	1796	2122	1985	1263	1049	582	2122	1985	1796	1263	1049	885	790	582	10472	3,4	0
60	807	873	1455	1576	1541	1838	1487	1276	1838	1576	1541	1487	1455	1276	873	807	10853	4,7	0
54	0	4	14	0	0	0	1673	3013	3013	1673	14	4	0	0	0	0	4704	2,4	1
54	0	0	1868	2409	171	0	0	0	2409	1868	171	0	0	0	0	0	4448	5,6	1
60	648	764	1524	1427	1155	1043	699	333	1524	1427	1155	1043	764	699	648	333	7593	1,8	0
60	291	473	1231	791	574	473	414	236	1231	791	574	473	473	414	291	236	4483	50,9	0
54	63	423	842	1486	650	179	58	11	1486	842	650	423	179	63	58	11	3712	29,2	0
54	0	0	0	0	3571	0	0	0	3571	0	0	0	0	0	0	0	3571	4,9	1
54	0	0	0	0	1570	3058	0	0	3058	1570	0	0	0	0	0	0	4628	5,3	1
54	0	0	0	2	0	52	1904	0	1904	52	2	0	0	0	0	0	1958	9,8	1
59	0	455	2484	0	0	0	0	0	2484	455	0	0	0	0	0	0	2939	5,5	1
55	0	1199	1609	17	0	0	2	1	1609	1199	17	2	1	0	0	0	2828	11,6	1
60	403	472	1454	1539	1316	763	603	307	1539	1454	1316	763	603	472	403	307	6857	16,3	0
55	2	0	0	0	2097	1382	0	4	2097	1382	4	2	0	0	0	0	3485	14,6	1
60	256	498	1085	1196	1228	1353	662	376	1353	1228	1196	1085	662	498	376	256	6654	23	0
55	0	0	0	0	610	3373	0	0	3373	610	0	0	0	0	0	0	3983	5,5	1
55	0	0	0	0	244	4456	315	0	4456	315	244	0	0	0	0	0	5015	10,2	1
55	1135	2325	586	45	27	14	13	9	2325	1135	586	45	27	14	13	9	4154	18,5	1
62	0	0	0	391	1229	0	0	0	1229	391	0	0	0	0	0	0	1620	25	1
55	0	0	0	0	0	1254	0	0	1254	0	0	0	0	0	0	0	1254	37,2	1
62	0	0	2058	1141	27	0	0	0	2058	1141	27	0	0	0	0	0	3226	76,5	1
55	1	0	0	96	3568	1305	0	1	3568	1305	96	1	1	0	0	0	4971	12,9	1
55	4	0	1	0	0	3	612	0	612	4	3	1	0	0	0	0	620	32,5	0
55	0	0	0	2261	2438	28	0	0	2438	2261	28	0	0	0	0	0	4727	48,1	1
62	1	0	468	1827	0	0	1	2	1827	468	2	1	1	0	0	0	2299	10,3	1
62	1	0	106	2121	1169	0	0	2	2121	1169	106	2	1	0	0	0	3399	209,9	1
55	3	2	4	5	9	1782	1937	6	1937	1782	9	6	5	4	3	2	3748	1,1	1
55	4	3	6	13	2491	1498	1	2	2491	1498	13	6	4	3	2	1	4018	149,8	1
54	810	1702	268	123	3	2	4	4	1702	810	268	123	4	4	3	2	2916	13	0
54	3	2	5	4	9	954	2857	881	2857	954	881	9	5	4	3	2	4715	60,6	1
60	0	89	1131	2858	0	1	1	2	2858	1131	89	2	1	1	0	0	4082	56,6	1
54	3	3	3	4	9	697	1849	1314	1849	1314	697	9	4	3	3	3	3882	24,6	1
60	2	0	207	1319	1	0	0	1	1319	207	2	1	1	0	0	0	1530	10,6	1
60	1	0	583	2799	1	0	2	2	2799	583	2	2	1	1	0	0	3388	45,3	1
54	6	6	12	10	9	7	3359	1530	3359	1530	12	10	9	7	6	6	4939	50	1
59	2	2	1	39	1781	0	1	2	1781	39	2	2	2	1	1	0	1828	9,5	1
59	0	1	1898	116	1	1	3	1	1898	116	3	1	1	1	1	0	2021	6,1	1
54	2	2	4	2618	821	1	2	3	2618	821	4	3	2	2	2	1	3453	7,6	1
59	3	0	787	1406	130	1	1	2	1406	787	130	3	2	1	1	0	2330	3,8	1
53	4	1	2	2586	1564	1	6	5	2586	1564	6	5	4	2	1	1	4169	7,3	1
59	2	4	2	1	13	722	1960	4	1960	722	13	4	4	2	2	1	2708	19	1
53	4	3	2	1	442	2467	21	1	2467	442	21	4	3	2	1	1	2941	32,4	1
59	1	0	2	1	3	237	2022	1542	2022	1542	237	3	2	1	1	0	3808	10,1	1
59	0	213	3757	108	0	3	1	2	3757	213	108	3	2	1	0	0	4084	28,3	1
53	1	1	1095	2735	139	0	4	4	2735	1095	139	4	4	1	1	0	3979	1,7	1
53	3	1	3	2	596	2427	15	1	2427	596	15	3	3	2	1	1	3048	16,3	1
53	0	0	527	2821	120	0	3	4	2821	527	120	4	3	0	0	0	3475	20,4	1
58	3	3	4	1	0	9	1670	6	1670	9	6	4	3	3	1	0	1696	3,6	1
58	0	0	591	2112	0	1	0	6	2112	591	6	1	0	0	0	0	2710	21,5	1
53	1	1	1	148	2797	2645	3	2	2797	2645	148	3	2	1	1	1	5598	6,3	1
58	0	0	142	1452	0	0	0	2	1452	142	2	0	0	0	0	0	1596	19,2	1
53	1	3	3	1	187	3928	306	0	3928	306	187	3	3	1	1	0	4429	2,2	1
53	4	3	4	3	2390	553	1	4	2390	553	4	4	4	3	3	1	2962	6	1
53	5	6	9	8	9	184	3803	210	3803	210	184	9	9	8	6	5	4234	3,3	1
53	1	0	161	1395	1363	11	4	3	1395	1363	161	11	4	3	1	0	2938	1,9	1
53	2	5	2	7	30	2603	397	0	2603	397	30	7	5	2	2	0	3046	5,8	1
58	1	1	0	1	560	1670	0	0	1670	560	1	1	1	0	0	0	2233	77,8	1
53	3	5	4	4	1318	2376	0	3	2376	1318	5	4	4	3	3	0	3713	45	1
53	2	0	1576	2714	106	3	3	5	2714	1576	106	5	3	3	2	0	4409	1,3	1
53	0	0	95	2827	409	0	1	3	2827	409	95	3	1	0	0	0	3335	119,9	1
57	47	223	2734	633	3	2	2	1	2734	633	223	47	3	2	2	1	3645	60,8	1
57	12	883	1893	1	1	2	1	1	1893	883	12	2	1	1	1	1	2794	9,9	1
57	1	1	1	59	1369	186	0	1	1369	186	59	1	1	1	1	0	1618	1,1	1
57	0	0	1	0	0	79	1259	1735	1735	1259	79	1	0	0	0	0	3074	7	1
57	1	2	3	7	15	1676	477	0	1676	477	15	7	3	2	1	0	2181	6,2	1
56	105	1543	2889	696	4	0	1	0	2889	1543	696	105	4	1	0	0	5238	9,9	1
53	3	2	4	8	1	1	49	2422	2422	49	8	4	3	2	1	1	2490	18,2	1
56	2	883	1533	0	1	2	0	1	1533	883	2	2	1	1	0	0	2422	22,6	1
53	0	0	42	2983	898	37	0	0	2983	898	42	37	0	0	0	0	3960	4,4	1
53	3	0	2	10	1555	1790	0	1	1790	1555	10	3	2	1	0	0	3361	5,3	1
56	0	354	2969	1429	47	0	0	0	2969	1429	354	47	0	0	0	0	4799	17,1	1
53	4	0	0	49	2589	246	4	4	2589	246	49	4	4	4	0	0	2896	10,7	1
52	3	0	0	2654	123	6	7	5	2654	123	7	6	5	3	0	0	2798	2,5	1
52	1	3	2	0	0	415	3878	4	3878	415	4	3	2	1	0	0	4303	3	1
52	0	751	2932	1438	2	6	5	6	2932	1438	751	6	6	5	2	0	5140	8,8	1
55	0	2307	8	2	0	2	4	4	2307	8	4	4	2	2	0	0	2327	21,2	1
52	0	2	2	3	1391	4118	145	0	4118	1391	145	3	2	2	0	0	5661	1,3	1
52	0	0	0	96	2517	1592	0	0	2517	1592	96	0	0	0	0	0	4205	4,1	1
52	4	4	0	3024	21	8	5	6	3024	21	8	6	5	4	4	0	3072	23,1	1
55	0	0	1057	1802	0	0	0	0	1802	1057	0	0	0	0	0	0	2859	3,7	1
55	1	1	774	1284	214	1	1	0	1284	774	214	1	1	1	1	0	2276	52,9	1
53	1	5	3298	1742	3	5	9	8	3298	1742	9	8	5	5	3	1	5071	54,2	1
55	1	1882	2582	568	5	2	0	0	2582	1882	568	5	2	1	0	0	5040	364,1	1
53	0	0	0	23	2943	2343	0	0	2943	2343	23	0	0	0	0	0	5309	417,7	1
56	1151	1247	1843	1866	1754	1495	1403	1058	1866	1843	1754	1495	1403	1247	1151	1058	11817	14,3	0
56	663	750	1493	1596	1188	760	643	413	1596	1493	1188	760	750	663	643	413	7506	86,1	0
54	0	0	0	0	4865	2332	0	0	4865	2332	0	0	0	0	0	0	7197	30,3	1
55	3	6	1	0	39	3549	0	0	3549	39	6	3	1	0	0	0	3598	2,9	1
55	0	0	0	1453	784	1	1	1	1453	784	1	1	1	0	0	0	2240	86,1	1
58	0	0	0	1776	181	0	0	1	1776	181	1	0	0	0	0	0	1958	23,9	1
58	0	1	2	0	0	1971	214	0	1971	214	2	1	0	0	0	0	2188	131,5	1
55	2	0	0	0	4029	0	0	2	4029	2	2	0	0	0	0	0	4033	3,1	1
55	0	2	5	1	1	377	2322	0	2322	377	5	2	1	1	0	0	2708	2	1
55	1	0	0	0	2661	0	0	0	2661	1	0	0	0	0	0	0	2662	37,2	1
55	2	5	2	2	0	0	1519	0	1519	5	2	2	2	0	0	0	1530	9,1	1
55	0	0	0	0	2392	2594	19	0	2594	2392	19	0	0	0	0	0	5005	33	1
60	0	1495	304	0	0	2	4	4	1495	304	4	4	2	0	0	0	1809	249,8	1
55	2	0	0	0	54	2753	0	0	2753	54	2	0	0	0	0	0	2809	209	1
54	2	3	24	1716	1643	1358	3	3	1716	1643	1358	24	3	3	3	2	4752	54,1	0
60	0	0	575	2827	964	0	1	1	2827	964	575	1	1	0	0	0	4368	140,6	0
54	0	30	2420	1	2	1	2	2	2420	30	2	2	2	1	1	0	2458	28,7	0
54	2	6	2	8	3501	18	3	4	3501	18	8	6	4	3	2	2	3544	118,6	0
59	3	1	4	425	2855	1	1	2	2855	425	4	3	2	1	1	1	3292	40	0
54	0	1	0	571	2480	185	1	0	2480	571	185	1	1	0	0	0	3238	127,6	0
59	1	0	138	2798	941	0	1	2	2798	941	138	2	1	1	0	0	3881	8,6	1
59	1	1	1	0	325	2457	958	13	2457	958	325	13	1	1	1	0	3756	33,3	1
59	3	4	4	4	1	1264	2469	0	2469	1264	4	4	4	3	1	0	3749	223,2	1
53	1	1	697	2744	27	2	4	5	2744	697	27	5	4	2	1	1	3481	24,1	0
53	4	4	3	8	7	2550	2368	0	2550	2368	8	7	4	4	3	0	4944	97,8	1
54	3	2	2	2	110	2198	0	1	2198	110	3	2	2	2	1	0	2318	29,3	1
56	1	0	1	669	1379	0	1	0	1379	669	1	1	1	0	0	0	2051	25,9	1
54	0	0	4	4	6	2031	0	0	2031	6	4	4	0	0	0	0	2045	49	1
56	0	0	35	1385	1620	29	0	0	1620	1385	35	29	0	0	0	0	3069	37,1	1
53	0	1	0	0	274	2498	262	0	2498	274	262	1	0	0	0	0	3035	20,9	1
55	0	0	3	0	1688	683	0	0	1688	683	3	0	0	0	0	0	2374	7,4	1
55	0	0	18	2246	0	0	0	0	2246	18	0	0	0	0	0	0	2264	58,1	1
53	3	4	5	0	2081	0	0	4	2081	5	4	4	3	0	0	0	2097	16,1	1
53	0	0	0	0	1805	0	0	1	1805	1	0	0	0	0	0	0	1806	78	1
54	0	527	2465	105	0	0	0	0	2465	527	105	0	0	0	0	0	3097	140	1
53	2	5	30	140	537	1435	642	86	1435	642	537	140	86	30	5	2	2877	25,4	0
54	3	0	0	0	0	28	1921	0	1921	28	3	0	0	0	0	0	1952	88,3	0
56	0	0	5	1	6	1	2045	2053	2053	2045	6	5	1	1	0	0	4111	242,1	1
53	1116	1337	1487	1564	1659	1491	1675	1558	1675	1659	1564	1558	1491	1487	1337	1116	11887	77,7	0
51	1120	1347	1459	1523	1525	1416	1332	1177	1525	1523	1459	1416	1347	1332	1177	1120	10899	34,2	0
51	1382	1651	1730	1856	1796	1610	1436	1227	1856	1796	1730	1651	1610	1436	1382	1227	12688	25,6	0
51	0	0	0	0	0	14	2180	0	2180	14	0	0	0	0	0	0	2194	178,1	1
57	144	191	602	397	292	188	147	79	602	397	292	191	188	147	144	79	2040	121,4	0
54	0	0	0	2020	0	0	0	0	2020	0	0	0	0	0	0	0	2020	35,5	1
57	0	0	0	1417	0	0	0	0	1417	0	0	0	0	0	0	0	1417	52,2	1
54	6	10	7	2	1279	834	1100	305	1279	1100	834	305	10	7	6	2	3543	11,5	1
55	0	2	0	0	0	3029	0	0	3029	2	0	0	0	0	0	0	3031	22,5	1
57	0	2718	1598	31	0	0	0	0	2718	1598	31	0	0	0	0	0	4347	26,6	1
60	0	0	0	277	2132	759	0	0	2132	759	277	0	0	0	0	0	3168	11,9	1
62	0	0	0	9	1201	2921	0	0	2921	1201	9	0	0	0	0	0	4131	6,3	1
57	0	0	726	3034	10	0	0	0	3034	726	10	0	0	0	0	0	3770	1,4	1
57	0	0	0	0	2012	4515	691	0	4515	2012	691	0	0	0	0	0	7218	4,7	1
62	0	0	61	2474	1438	0	0	0	2474	1438	61	0	0	0	0	0	3973	4,2	1
58	0	14	1848	3351	339	0	0	0	3351	1848	339	14	0	0	0	0	5552	5,8	1
63	0	0	35	742	1636	8	9	0	1636	742	35	9	8	0	0	0	2430	105,7	1
58	1	0	0	0	2456	74	0	0	2456	74	1	0	0	0	0	0	2531	23	1
58	0	0	1195	4242	100	0	0	3	4242	1195	100	3	0	0	0	0	5540	256,7	1
63	3	0	0	2038	136	1	4	4	2038	136	4	4	3	1	0	0	2186	179	1
57	3	3	1	401	4697	452	4	4	4697	452	401	4	4	3	3	1	5565	124,9	1
62	1	0	0	2238	162	0	1	0	2238	162	1	1	0	0	0	0	2402	148	1
56	0	0	177	2714	2001	428	8	0	2714	2001	428	177	8	0	0	0	5328	10,5	1
56	4	1	2	3	3449	3745	57	0	3745	3449	57	4	3	2	1	0	7261	1,9	0
56	5	6	5	9	1662	3867	69	5	3867	1662	69	9	6	5	5	5	5628	16,1	0
61	0	618	2219	559	32	3	2	2	2219	618	559	32	3	2	2	0	3435	20,8	1
56	3	0	579	2840	289	1	5	4	2840	579	289	5	4	3	1	0	3721	2,6	0
56	2	4	4	6	3	203	2735	3629	3629	2735	203	6	4	4	3	2	6586	7,4	0
56	4	6	4	2	0	884	4566	0	4566	884	6	4	4	2	0	0	5466	5,9	0
56	4	4	4	3	0	2417	156	0	2417	156	4	4	4	3	0	0	2588	23	0
61	2	2	2	1	1286	2617	1	2	2617	1286	2	2	2	2	1	1	3913	282,8	1
56	5	0	4435	682	4	10	10	12	4435	682	12	10	10	5	4	0	5158	89,4	1
56	5	2	0	985	3171	1878	1	4	3171	1878	985	5	4	2	1	0	6046	71	1
56	5	5	1	1132	2470	0	3	4	2470	1132	5	5	4	3	1	0	3620	7,4	1
56	4	2	3	3	172	2599	86	0	2599	172	86	4	3	3	2	0	2869	65,9	1
56	5	4	6	2	2	2292	3400	168	3400	2292	168	6	5	4	2	2	5879	9,2	1
56	4	6	6	7	1969	3856	16	1	3856	1969	16	7	6	6	4	1	5865	11,1	1
56	0	0	259	2810	57	3	6	5	2810	259	57	6	5	3	0	0	3140	14,4	1
58	2	0	1	4	9	1443	1952	0	1952	1443	9	4	2	1	0	0	3411	22,5	1
56	0	0	3773	0	0	0	0	2	3773	2	0	0	0	0	0	0	3775	12,9	1
56	0	14	2380	0	0	3	4	3	2380	14	4	3	3	0	0	0	2404	18	1
58	64	1688	492	0	0	0	1	0	1688	492	64	1	0	0	0	0	2245	6,4	1
58	0	0	179	1029	1667	264	1	0	1667	1029	264	179	1	0	0	0	3140	48,2	1
55	5	4	3	3	0	21	3186	450	3186	450	21	5	4	3	3	0	3672	21,2	1
55	0	0	0	0	172	2464	596	0	2464	596	172	0	0	0	0	0	3232	14,6	1
55	0	0	112	2140	2285	118	0	0	2285	2140	118	112	0	0	0	0	4655	9,1	1
57	0	7	2746	522	0	0	0	0	2746	522	7	0	0	0	0	0	3275	2,7	1
57	0	1812	124	0	0	0	2	3	1812	124	3	2	0	0	0	0	1941	12,5	1
55	4	3	7	3	0	0	2706	0	2706	7	4	3	3	0	0	0	2723	5,7	1
55	0	0	0	0	2431	0	0	0	2431	0	0	0	0	0	0	0	2431	7,9	1
57	0	0	0	1479	1025	0	0	0	1479	1025	0	0	0	0	0	0	2504	19,3	1
55	3	4	4	0	0	206	3005	9	3005	206	9	4	4	3	0	0	3231	9,7	1
55	52	358	1158	1746	1300	441	121	25	1746	1300	1158	441	358	121	52	25	5201	5,8	0
55	2	1	4	1	0	0	1616	0	1616	4	2	1	1	0	0	0	1624	14,6	0
57	0	499	2945	114	0	0	0	0	2945	499	114	0	0	0	0	0	3558	68,6	1
56	0	0	0	0	0	1941	0	0	1941	0	0	0	0	0	0	0	1941	35,4	0
54	0	0	0	2133	0	0	3	0	2133	3	0	0	0	0	0	0	2136	22,7	0
57	0	0	0	351	1664	0	0	0	1664	351	0	0	0	0	0	0	2015	302,4	1
55	3	0	0	0	2732	0	2	7	2732	7	3	2	0	0	0	0	2744	64,6	0
54	0	10	8	0	194	2579	1415	0	2579	1415	194	10	8	0	0	0	4206	89,7	1
52	47	51	2270	552	26	28	17	9	2270	552	51	47	28	26	17	9	3000	29,2	0
52	1211	1432	1547	1694	1688	1504	1384	1241	1694	1688	1547	1504	1432	1384	1241	1211	11701	127,7	0
58	0	0	49	341	1841	1056	38	0	1841	1056	341	49	38	0	0	0	3325	10,8	1
58	219	660	921	1248	1246	825	398	78	1248	1246	921	825	660	398	219	78	5595	126	0
53	5	10	0	0	2049	0	0	4	2049	10	5	4	0	0	0	0	2068	47,5	1
54	0	0	0	0	0	1977	0	0	1977	0	0	0	0	0	0	0	1977	96,9	1
60	0	0	0	1260	0	0	0	1	1260	1	0	0	0	0	0	0	1261	19,4	1
63	0	0	0	0	27	1192	1823	0	1823	1192	27	0	0	0	0	0	3042	6,5	1
57	0	0	3741	57	1	0	1	7	3741	57	7	1	1	0	0	0	3807	9,2	1
63	0	0	0	1236	578	0	0	0	1236	578	0	0	0	0	0	0	1814	12,6	1
58	0	0	0	456	2944	89	0	0	2944	456	89	0	0	0	0	0	3489	4,2	1
58	0	0	0	0	0	0	2823	0	2823	0	0	0	0	0	0	0	2823	3,2	1
58	0	0	0	0	609	0	0	0	609	0	0	0	0	0	0	0	609	5,9	0
64	0	7	236	2536	1106	0	0	0	2536	1106	236	7	0	0	0	0	3885	17,5	1
59	0	8	7	0	1	0	2226	2330	2330	2226	8	7	1	0	0	0	4572	1,8	1
59	0	1	2	539	2745	845	2	3	2745	845	539	3	2	2	1	0	4137	4,1	1
59	0	0	0	0	4530	0	0	0	4530	0	0	0	0	0	0	0	4530	4,1	0
59	0	0	0	0	326	2530	208	0	2530	326	208	0	0	0	0	0	3064	8,8	1
64	0	0	0	108	1467	2572	0	0	2572	1467	108	0	0	0	0	0	4147	6,3	1
59	2	0	2	0	35	1914	119	19	1914	119	35	19	2	2	0	0	2091	6,3	1
65	0	11	1347	1450	0	0	0	0	1450	1347	11	0	0	0	0	0	2808	1,7	1
65	0	0	143	1084	1598	59	43	9	1598	1084	143	59	43	9	0	0	2936	3	1
65	0	0	1818	208	0	0	0	0	1818	208	0	0	0	0	0	0	2026	2	1
59	4	1	9	0	2163	474	17	3	2163	474	17	9	4	3	1	0	2671	2	1
65	0	0	0	0	196	1739	0	0	1739	196	0	0	0	0	0	0	1935	4,5	1
59	0	0	0	0	1	1824	643	0	1824	643	1	0	0	0	0	0	2468	9,7	1
65	0	0	0	10	1822	9	7	0	1822	10	9	7	0	0	0	0	1848	5,3	1
66	0	0	0	2118	1529	0	0	0	2118	1529	0	0	0	0	0	0	3647	1,7	1
59	0	0	101	2778	2407	0	0	0	2778	2407	101	0	0	0	0	0	5286	2,6	1
66	0	1	19	34	62	2760	1477	41	2760	1477	62	41	34	19	1	0	4394	3,6	1
60	0	0	0	0	114	2792	0	0	2792	114	0	0	0	0	0	0	2906	9,4	1
66	0	2570	2515	0	0	0	0	0	2570	2515	0	0	0	0	0	0	5085	11,8	1
60	3	5	3	2	0	0	1455	1213	1455	1213	5	3	3	2	0	0	2681	2	1
60	4	3	6	2	145	3759	61	10	3759	145	61	10	6	4	3	2	3990	3,7	1
66	0	0	0	151	1617	0	0	0	1617	151	0	0	0	0	0	0	1768	2,8	1
60	1	3	0	0	21	1298	1822	4	1822	1298	21	4	3	1	0	0	3149	8,4	1
66	455	2595	197	0	0	0	0	2	2595	455	197	2	0	0	0	0	3249	3,6	1
66	8	16	31	26	8	7	623	2461	2461	623	31	26	16	8	8	7	3180	3,4	1
60	0	0	0	0	2353	2014	23	0	2353	2014	23	0	0	0	0	0	4390	19,4	1
66	5	3	10	0	41	1300	1665	0	1665	1300	41	10	5	3	0	0	3024	8,1	1
66	14	25	87	92	1586	3592	144	20	3592	1586	144	92	87	25	20	14	5560	5,2	1
66	0	0	122	1334	2774	154	0	0	2774	1334	154	122	0	0	0	0	4384	5,5	1
66	0	0	0	1698	1343	0	0	0	1698	1343	0	0	0	0	0	0	3041	82,3	1
60	3	3	6	4	0	0	1964	468	1964	468	6	4	3	3	0	0	2448	78,7	1
59	0	0	0	2788	339	1	3	4	2788	339	4	3	1	0	0	0	3135	156,4	1
66	2	59	1041	1803	189	3	4	2	1803	1041	189	59	4	3	2	2	3103	16,1	1
66	2	0	2418	396	5	3	3	1	2418	396	5	3	3	2	1	0	2828	6,1	1
66	4	2	1	411	2762	0	2	2	2762	411	4	2	2	2	1	0	3184	20,3	1
66	3	3	5	6	48	1169	2723	514	2723	1169	514	48	6	5	3	3	4471	33,6	1
66	1	0	193	1941	0	2	1	2	1941	193	2	2	1	1	0	0	2140	96,6	1
59	2	1	0	2227	2465	62	1	3	2465	2227	62	3	2	1	1	0	4761	49,4	1
65	3	175	774	2105	1	4	4	3	2105	774	175	4	4	3	3	1	3069	38	1
59	6	5	8	19	944	1926	2947	500	2947	1926	944	500	19	8	6	5	6355	2,3	1
59	2	0	430	2383	0	3	3	3	2383	430	3	3	3	2	0	0	2824	20,1	1
65	3	1	651	2380	0	2	2	3	2380	651	3	3	2	2	1	0	3042	14,4	1
59	1	2	3	2	39	372	2625	38	2625	372	39	38	3	2	2	1	3082	7,6	1
65	0	0	1	408	2060	2153	233	0	2153	2060	408	233	1	0	0	0	4855	30,9	1
59	0	175	2385	289	9	1	4	2	2385	289	175	9	4	2	1	0	2865	2,3	1
59	3	5	4	19	2682	441	1	2	2682	441	19	5	4	3	2	1	3157	6,3	1
59	1	0	0	92	1283	2456	4	0	2456	1283	92	4	1	0	0	0	3836	2,6	1
59	1	1	443	2636	0	0	1	2	2636	443	2	1	1	1	0	0	3084	13,8	1
64	0	0	0	1883	2362	0	0	0	2362	1883	0	0	0	0	0	0	4245	5,3	1
59	4	3	5	77	2113	1176	9	5	2113	1176	77	9	5	5	4	3	3392	12,5	1
64	3	1	3	1131	3423	990	1	2	3423	1131	990	3	3	2	1	1	5554	4,9	1
64	14	305	876	786	886	139	40	0	886	876	786	305	139	40	14	0	3046	1,9	1
64	6	5	2	2353	2489	13	4	4	2489	2353	13	6	5	4	4	2	4876	6,2	1
59	3	2	3	4	378	1960	2969	207	2969	1960	378	207	4	3	3	2	5526	6,2	1
64	4	2	1	1	229	3199	51	0	3199	229	51	4	2	1	1	0	3487	2,3	1
59	0	0	10	2412	2763	379	0	0	2763	2412	379	10	0	0	0	0	5564	4,2	1
64	5	5	6	1	298	2074	0	2	2074	298	6	5	5	2	1	0	2391	10,6	1
59	1	0	0	1002	2521	0	1	1	2521	1002	1	1	1	0	0	0	3526	19,7	1
64	3	3	116	2423	341	0	1	1	2423	341	116	3	3	1	1	0	2888	2,8	1
64	355	2030	2479	585	86	0	0	0	2479	2030	585	355	86	0	0	0	5535	12,3	1
59	4	4	3	9	2434	2574	3	4	2574	2434	9	4	4	4	3	3	5035	10,3	1
64	1	0	1	630	2416	0	1	1	2416	630	1	1	1	1	0	0	3050	5,6	1
64	1	97	1821	2211	9	2	3	3	2211	1821	97	9	3	3	2	1	4147	10,9	1
59	0	0	394	2768	664	1	2	1	2768	664	394	2	1	1	0	0	3830	15,5	1
64	2	3	8	1293	912	4	2	4	1293	912	8	4	4	3	2	2	2228	7,7	1
59	3	1	1	1	962	2719	2402	0	2719	2402	962	3	1	1	1	0	6089	9,3	1
64	5	6	5	16	260	248	1098	2204	2204	1098	260	248	16	6	5	5	3842	5,4	1
64	1	2	7	151	1118	2069	69	0	2069	1118	151	69	7	2	1	0	3417	4,1	1
59	2	2	1	0	1496	1400	14	3	1496	1400	14	3	2	2	1	0	2918	18,2	1
64	86	2571	1639	28	4	2	2	3	2571	1639	86	28	4	3	2	2	4335	40,5	1
59	3	0	972	2374	5	4	5	5	2374	972	5	5	5	4	3	0	3368	2,5	1
59	2	0	624	2926	4	3	4	4	2926	624	4	4	4	3	2	0	3567	7,2	1
58	5	5	0	3842	398	6	7	5	3842	398	7	6	5	5	5	0	4268	11,3	1
58	3	1	0	2774	105	4	6	5	2774	105	6	5	4	3	1	0	2898	51,7	1
64	4	0	1	0	6	1071	2229	0	2229	1071	6	4	1	0	0	0	3311	33,8	1
63	0	65	253	1044	1917	415	1	1	1917	1044	415	253	65	1	1	0	3696	6,2	1
63	3	1	0	2	0	1921	1	1	1921	3	2	1	1	1	0	0	1929	21	1
58	0	251	2836	4	3	2	3	4	2836	251	4	4	3	3	2	0	3103	4,4	1
58	1	0	2231	2759	241	1	3	6	2759	2231	241	6	3	1	1	0	5242	1,7	1
58	3	4	2	0	2586	1291	1	3	2586	1291	4	3	3	2	1	0	3890	55,9	1
63	4	4	2	44	456	1953	1633	0	1953	1633	456	44	4	4	2	0	4096	30,1	1
63	1	1	31	487	1748	9	1	2	1748	487	31	9	2	1	1	1	2280	42,8	1
